"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENST00000400706.3",0.720564706978394,4.43889488747754,4.94237812334436,0.00275207285606382,0.0250179460878623,-1.49414775312098
"ENST00000341852.10",-2.15842386651775,4.2766118350399,-4.85338358466147,0.00300629592729131,0.0265006068250167,-1.49449362707848
"ENST00000368320.7",1.39639888972225,3.10498986405867,4.67751406464431,0.00359117370372039,0.0298016194036766,-1.49497725064559
"ENST00000465503.6",-1.12981198495241,3.74769742955023,-4.79278899729701,0.00319465608300399,0.0276020406453708,-1.49669288083795
"ENST00000471042.1",1.25875793855844,2.05982267480034,4.52536257778044,0.00420278227713131,0.03314570166282,-1.49695054082289
"ENST00000298966.7",0.666058476281809,3.40376804614475,4.74440624142362,0.00335470180526163,0.0285152965097589,-1.4975775587294
"ENST00000440747.5",-0.77574606054076,5.03973222432333,-5.06657895377599,0.00243709417627664,0.0230754817618734,-1.49851699055997
"ENST00000586923.1",1.07298502850379,2.09279050770124,4.53282426346906,0.00417017405157545,0.032986206837073,-1.49863878832422
"ENST00000309951.8",-0.938499166817773,2.45006615181567,-4.57617181772831,0.00398630807720616,0.03202510200559,-1.50187935230762
"ENST00000420637.5",-1.01220423365522,2.23406710344032,-4.54395161430227,0.00412207665212811,0.0327505393989779,-1.50209979424455
"ENST00000569479.5",1.06338019186586,3.46609972848646,4.74275004620158,0.00336033917876372,0.0285350458902001,-1.50220360171133
"ENST00000673510.1",-1.42739177879208,3.04007306392033,-4.65168216746841,0.00368750522655872,0.0303378869709598,-1.50310231464538
"ENST00000462091.5",2.00531136659644,3.6583794263749,4.74419442823775,0.00335542217857644,0.0285157897856794,-1.50347522807441
"ENST00000482384.1",-1.05016906829344,1.81509117402545,-4.50560787906047,0.00429051311301923,0.0335614314360437,-1.5039605058521
"ENST00000630952.2",-1.04664488606561,4.64126277868802,-4.96396561330132,0.00269414737085092,0.0246789631398393,-1.50434761890536
"ENST00000295598.10",-0.803146768477919,7.85227636052287,-5.83257504384781,0.00120181685892874,0.0144007295372834,-1.50545918021028
"ENST00000551744.2",1.24834982619678,3.04205217224585,4.6614762076398,0.00365064111439459,0.0301093969153315,-1.50629924427576
"ENST00000562057.6",-1.30345270776162,4.62381836138197,-4.94942523764864,0.00273300915750483,0.0249077568285469,-1.50669260846596
"ENST00000409240.5",-0.819745311494033,6.94587524711938,-5.54898468263678,0.0015485838136757,0.0169689943828403,-1.5068427180084
"ENST00000534136.5",-1.03813229017496,2.17480479833426,-4.53001152946886,0.00418243223270395,0.0330396798008446,-1.50737812996466
"ENST00000540006.5",2.4404714518548,1.44868730734906,4.81834948324173,0.00311361292811133,0.0271797196662565,-1.50854850734261
"ENST00000491783.5",-1.12689645937527,2.02401922567223,-4.50995614183678,0.00427102611632856,0.0334937135494159,-1.50860094163214
"ENST00000398208.3",0.732224517505385,3.28314843316276,4.7119007225388,0.00346733322210707,0.0292017013324287,-1.50975232154567
"ENST00000382850.8",-0.739322171665663,3.65816808632908,-4.7727063613,0.00326001211891552,0.0280004602691957,-1.51058476549533
"ENST00000532338.5",1.55882795810241,2.9597109087461,4.63089560685402,0.00376715013184216,0.0307696849584958,-1.51116941831779
"ENST00000483635.5",-1.08365069291115,1.78243277499295,-4.49778030692417,0.00432584670496318,0.0337575998167083,-1.51119349933788
"ENST00000355472.10",-1.5415546936562,2.8339930646615,-4.60019028123072,0.00388838911123315,0.0314464572333672,-1.51124627237824
"ENST00000696719.1",-1.8674042682473,5.93315111817397,-5.2194181987934,0.00210430190974551,0.0208555502118493,-1.51277406975184
"ENST00000375864.5",1.38287903841184,2.09128767726571,4.50881602629243,0.0042761259155797,0.0334970977153299,-1.5137183285097
"ENST00000518041.5",0.881568548812478,3.27181329980122,4.70226395922295,0.00350154400357573,0.0293691747488693,-1.514562001988
"ENST00000485608.5",2.56609199946453,3.4064353785335,4.65282708137387,0.00368317415484453,0.0303190131460286,-1.51471571730077
"ENST00000484610.5",1.26767750811305,3.07418219818149,4.65730598118941,0.00366628629134329,0.0302152801878259,-1.51562709966366
"ENST00000040877.2",0.983070835424907,2.86148849063433,4.63071196857745,0.00376786238127865,0.0307696849584958,-1.51631714676344
"ENST00000545748.5",2.24774354280468,1.37671872297395,4.80899030676534,0.00314301366175021,0.0273200418290595,-1.51651326835912
"ENST00000258111.5",-1.13301945528929,2.15210833398765,-4.51368545491023,0.00425439266457893,0.0334058667496109,-1.51803837405239
"ENST00000595112.5",-0.782626499538545,4.99843920494867,-5.03804240370483,0.00250566469606907,0.0234666917902679,-1.51900046431663
"ENST00000682126.1",-0.906780697752639,5.09300921697531,-5.05436411074729,0.00246618039981297,0.0232282793159369,-1.52083658604191
"ENST00000575514.5",0.809329466624892,2.41580740524019,4.56029023940359,0.00405258658444781,0.0323668748620787,-1.52278698594795
"ENST00000566775.3",1.68330617772856,3.69539964212434,4.74536249601286,0.00335145178104026,0.0284989242601474,-1.52366379187671
"ENST00000485835.1",1.40219907681583,1.55165640958227,4.51002898184672,0.00427070053273418,0.0334937135494159,-1.52478096284118
"ENST00000556683.1",-0.666739907168219,4.98685003744558,-5.03161347478927,0.00252141419978969,0.0235885366239777,-1.52651168961288
"ENST00000423014.3",-1.95250495826644,3.5723200654958,-4.69890299155957,0.00351356539982021,0.0294241453332931,-1.5276977269996
"ENST00000553384.5",2.13406082658561,3.31348221702354,4.64607765411904,0.00370878983961831,0.030466424149034,-1.5279928254285
"ENST00000481352.6",1.01017749172199,3.34987975200729,4.69800801025659,0.00351677442103608,0.0294452915497601,-1.5303547417626
"ENST00000314891.11",-0.732805397570019,4.3812832528517,-4.89364102414106,0.00288812987279238,0.0258885395405643,-1.53038595838308
"ENST00000579334.5",0.685556198212388,3.97254551807321,4.81567605323125,0.00312197921657505,0.0272141265865976,-1.53046979460997
"ENST00000429644.7",-0.80308468613452,4.57656415929796,-4.93240139344111,0.00277932072950422,0.0251911779720727,-1.53132825542885
"ENST00000341865.9",-0.673391375919027,3.83378631914227,-4.78629031992283,0.00321564098350433,0.0277411047962229,-1.53194042217682
"ENST00000351137.8",0.634097736125737,3.11569038854964,4.66518437372112,0.00363679292600947,0.0300181836356376,-1.53219855584769
"ENST00000376463.3",-0.809119815027688,2.1901481244739,-4.51477776961573,0.00424953460781591,0.0333798966375293,-1.53290392887822
"ENST00000407324.5",-1.78232550039717,2.52555846539878,-4.51618574489498,0.0042432819043992,0.0333673088274153,-1.53365113978556
"ENST00000592106.5",-1.60209872848711,2.03868194383863,-4.47507872070043,0.0044301958616555,0.0342922010844758,-1.5340827210359
"ENST00000590842.5",-0.834508924039314,3.0583504689782,-4.64484036353652,0.0037135075067314,0.030484131540941,-1.53545758860982
"ENST00000644902.1",-0.815737329122796,4.48314482734117,-4.90713777903177,0.00284970127285779,0.0256455244356912,-1.53705630027586
"ENST00000487509.6",0.786403909764724,5.7546054180517,5.20616583052737,0.0021310102607011,0.021018644846269,-1.53733196597643
"ENST00000275036.11",-0.818892294676774,4.31578581707199,-4.87120481636902,0.00295332143580766,0.026227175696334,-1.53834922048696
"ENST00000251630.11",-0.925733840646227,3.02291675662184,-4.63320373903682,0.00375821092525945,0.0307156279364347,-1.53951989449494
"ENST00000715208.1",-0.619556297304023,3.37080611377238,-4.69667261752047,0.00352156874792576,0.0294625144392631,-1.54128678757402
"ENST00000557798.1",-0.933150093147141,2.46223175131622,-4.54048545427176,0.00413699134071727,0.0328192165454028,-1.54194230137759
"ENST00000460939.5",1.04085387996062,2.19159353316138,4.50311943878224,0.00430171041571168,0.0336363128455567,-1.54226120860364
"ENST00000306121.8",-0.755985144930104,4.38452410492327,-4.88272386542391,0.00291964476562698,0.0260225032178332,-1.54254759241583
"ENST00000352967.9",1.25497277950849,3.71850858398282,4.74459538164674,0.00335405869057207,0.0285152965097589,-1.5440751742565
"ENST00000489264.2",-0.907230439482115,2.85199298296363,-4.60033406167032,0.00388781119986961,0.0314464572333672,-1.5449659710286
"ENST00000528973.1",1.41286534371294,1.85136057534959,4.46092993960943,0.00449666943557054,0.0346323987852627,-1.546739069594
"ENST00000370854.7",-1.45973394326161,3.51977594384903,-4.69398466578772,0.00353124151167816,0.029520493359666,-1.54705864934542
"ENST00000577999.1",1.24284290589523,2.14497720618465,4.48448127621769,0.00438663515993498,0.034040699989308,-1.54796992509786
"ENST00000534329.1",0.863699186130863,2.2204390392872,4.50692299629833,0.00428460875450521,0.0335391383104933,-1.54822036589918
"ENST00000356464.10",0.699535534042365,2.9237795695307,4.61632109924937,0.0038241551772562,0.0311133779140862,-1.55016785578238
"ENST00000693147.1",0.830502145262629,4.34453628970596,4.86858656539063,0.00296103746474727,0.0262686062167246,-1.55037101610606
"ENST00000579128.1",2.09775355709758,1.93335863235704,4.46785387403952,0.00446399975292812,0.034467105696344,-1.55112966335188
"ENST00000260247.10",-0.701490266137452,3.10706660458833,-4.64135280955167,0.00372684182888088,0.0305564123517061,-1.55180363692374
"ENST00000367601.8",-0.882509065306787,2.17601412887397,-4.49046994983127,0.00435914287497881,0.0338823213931147,-1.55358431871591
"ENST00000676569.1",1.05043841088188,2.55049147325783,4.54307127441243,0.00412585893436179,0.0327671287033902,-1.55369843342444
"ENST00000493277.5",1.46294093277623,2.05953818759135,4.45974375835744,0.00450229333607351,0.0346633109796089,-1.55551749166256
"ENST00000495627.2",-1.92317600275974,2.49762415081465,-4.48129576329979,0.00440133874223512,0.0341246581002619,-1.55683237403776
"ENST00000431388.3",0.618966984387884,4.28935064015936,4.85508445196224,0.00300119370546284,0.0264938266559958,-1.55691020095624
"ENST00000491430.1",0.700668130954505,3.595770004571,4.72140112460223,0.00343397697272585,0.0290172739169315,-1.55769266283038
"ENST00000461760.1",-1.18015214516745,2.40361260072187,-4.50693012648262,0.00428457676783114,0.0335391383104933,-1.55772705997687
"ENST00000321196.8",-1.85845729412104,2.96831369267648,-4.56440079572711,0.00403531321234194,0.0322862552928744,-1.55775923206822
"ENST00000316005.11",-0.939008049188274,2.02207035814553,-4.46548603417903,0.00447514182881746,0.034515994474396,-1.55850184601718
"ENST00000422453.7",1.04362275310577,3.03045487624773,4.6167084562514,0.00382262753623094,0.0311106962792724,-1.55877616374671
"ENST00000677114.1",1.30890402720696,1.61665812433151,4.45670507378955,0.00451673657741517,0.0347310340895616,-1.55883115247622
"ENST00000468963.1",0.932925507052128,2.41167204583916,4.52211277569077,0.00421707426015405,0.0332219026756473,-1.55894027961685
"ENST00000546834.5",-1.04217794353238,3.89682498561048,-4.76464766626289,0.00328666343946689,0.028124232676293,-1.55914860558958
"ENST00000522567.5",-1.16895165186575,2.36234125063178,-4.49622695184285,0.00433289758328695,0.033775889852119,-1.56084701766305
"ENST00000393597.7",-1.66509787847696,1.60818799890377,-4.49715442751742,0.00432868609079919,0.0337613989614452,-1.56211970998878
"ENST00000497882.5",1.72917380504471,2.32246736522149,4.4711242865337,0.00444866204833594,0.0343795094537798,-1.56250141331975
"ENST00000471212.5",1.83665916028473,1.53097386265183,4.52719959878973,0.00419472765959124,0.033100368388633,-1.56293478585605
"ENST00000431473.4",-0.960413413074789,3.81397151050411,-4.74584150646088,0.00334982510983028,0.0284907191729599,-1.56494223721907
"ENST00000381261.8",1.33925095756406,1.5363714286338,4.46327414782569,0.00448557844394593,0.0345595950287555,-1.56596391844857
"ENST00000254521.8",-0.671387181681288,3.47742549742859,-4.69079160543416,0.00354277109479213,0.0295822201147489,-1.56632704353833
"ENST00000589283.5",-1.21083177668265,2.35719717148474,-4.48846239584563,0.00436833722329643,0.0339292842277794,-1.56848705311005
"ENST00000381894.3",1.4060132265528,2.15101438167852,4.45694823611341,0.00451557887229512,0.034728334617528,-1.57086598133406
"ENST00000562442.5",0.730537437522492,3.46549312325391,4.68360418279025,0.0035688800569688,0.0297139804859172,-1.57366137446826
"ENST00000288078.11",-0.94217553226934,2.34477012764416,-4.49073021046849,0.00435795251588043,0.0338791855663056,-1.57485806283859
"ENST00000477982.2",1.09126355792139,2.05228381676836,4.45328483871588,0.0045330560245153,0.0347836331338023,-1.57487908859823
"ENST00000301935.10",-0.769492801394209,4.81806710875624,-4.94542801129717,0.00274380387288698,0.0249744160971254,-1.57520477356969
"ENST00000378735.5",-0.814238760041518,3.38226909448628,-4.66172392317092,0.00364971415807162,0.0301093969153315,-1.5769921241725
"ENST00000556605.5",1.26851304003896,2.54445533285612,4.51175374860165,0.00426299928432656,0.0334551418498198,-1.57815273012818
"ENST00000526553.6",-1.30122304464114,2.50381736322996,-4.49691133018135,0.00432978950242961,0.0337638883260464,-1.57825723990999
"ENST00000333437.5",-1.23069180611197,1.6655969989012,-4.43421190937751,0.00462529172601993,0.0352834073817563,-1.5785013712071
"ENST00000706874.1",1.72070758666713,3.02197839751319,4.56688143674795,0.00402492937652805,0.0322211387965158,-1.57990008288003
"ENST00000475582.5",1.50007958148406,1.57358889395733,4.45389590984077,0.00453013545451016,0.0347836331338023,-1.57991971785384
"ENST00000593153.5",-1.36064600159414,1.92068921641937,-4.42774309550327,0.00465705447886326,0.0354217134713077,-1.5801977314364
"ENST00000581980.1",1.62520540703595,1.97852702709895,4.42740635706955,0.00465871464235306,0.0354217134713077,-1.58127989171205
"ENST00000649583.1",-0.680380021592339,3.50652827316796,-4.68196117322361,0.00357487901457751,0.0297409210076532,-1.58138877479033
"ENST00000706899.1",2.78786732068474,1.48813550330398,4.94757013713339,0.00273801293667372,0.0249406740479065,-1.58202183710844
"ENST00000261708.9",0.966053939782402,3.06351214842365,4.60281579693733,0.00387785141536874,0.0313998753029661,-1.58211991044057
"ENST00000470443.6",0.940121527225144,4.79394664735254,4.93286167942126,0.00277805689590143,0.0251850249608853,-1.58285037142903
"ENST00000336032.4",-0.628877412474732,3.6648996219179,-4.70918163388408,0.00347694753830116,0.0292445358947549,-1.58308729002359
"ENST00000418900.6",-0.700784015799951,4.89237804838519,-4.95700890169926,0.00271266150452154,0.0247905361397083,-1.58317393526979
"ENST00000432959.1",-1.18782264121317,4.3461237127231,-4.82528330796004,0.00309203241448984,0.0270736773522536,-1.58335111494088
"ENST00000473091.5",-0.82648230744378,2.96476862223414,-4.58544196613441,0.00394818835657377,0.0317840974786033,-1.58352498137285
"ENST00000367212.7",0.739778124237623,4.52023878895286,4.87669592848969,0.0029372130960016,0.0261218416488653,-1.58383104243639
"ENST00000369489.10",-1.19848933853585,3.33321318911527,-4.63461240229753,0.0037527670931162,0.0306929866375251,-1.58466400780007
"ENST00000557033.1",1.02493694167683,2.76625121991359,4.54853078367097,0.00410246590842495,0.032659664340869,-1.58618757602491
"ENST00000574871.1",2.01504237939598,1.84246403378018,4.42857202778909,0.00465297058236429,0.0354111602450188,-1.58691640395469
"ENST00000484654.1",1.24552217425221,2.63823943987784,4.51625349490895,0.00424298129452523,0.0333673088274153,-1.58805369729046
"ENST00000249356.4",0.70680263420968,4.64596375696796,4.9003594717789,0.00286892768327455,0.025770069590657,-1.58853408234632
"ENST00000571082.5",1.06687082317212,3.09296591229094,4.59801588536003,0.00389714074781985,0.0315027413848832,-1.58961937075374
"ENST00000405362.1",0.668799374023686,5.92940547495578,5.20370241820177,0.00213601741209662,0.021053561731455,-1.58968900594048
"ENST00000370078.2",-0.678346861242772,3.15019782397296,-4.61182767042862,0.00384192676637135,0.0311966739231187,-1.59198412625058
"ENST00000648842.1",1.6974230558506,2.32927829121046,4.44451250662254,0.00457521803959863,0.0350243353945305,-1.59257374417319
"ENST00000337975.6",0.752241528679624,3.08957875993866,4.60302996599756,0.00387699325950445,0.0313988319792033,-1.59258183127364
"ENST00000446378.3",1.43389264417013,1.38149458629555,4.47980715696876,0.00440822888975026,0.0341528663650203,-1.59271220500832
"ENST00000589897.1",-1.14802863604925,2.1614709899866,-4.44029505482018,0.00459564569743192,0.0351369799700828,-1.59398791891466
"ENST00000436661.6",0.732536866598868,3.43996295843231,4.659845808972,0.00365674875672667,0.0301539942967541,-1.59459843462417
"ENST00000586839.1",-1.03868116772586,4.32681865706116,-4.81461035962109,0.00312532133165597,0.0272322321982968,-1.59600010256341
